"SampleID","EndpointCategory","EndpointName","EndpointValue","EndpointValue Unit Ontology","EndpointValue Unit Ontology Entry","WellQ"
"waid378622acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",395.704306285688,"","",1
"waid378625acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",435.927350644648,"","",1
"waid378620acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",356.620075479985,"","",1
"waid378623acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",396.367882568107,"","",1
"waid378626acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",441.994205299021,"","",1
"waid378714acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",156.232257126653,"","",1
"waid378717acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",165.036579807023,"","",1
"waid378720acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",168.605595448879,"","",1
"waid378715acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",162.311772307135,"","",1
"waid378718acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",167.538674880918,"","",1
"waid378721acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",163.706316065374,"","",1
"waid378716acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",158.460182096581,"","",1
"waid378719acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",37.3059687720156,"","",1
"waid378722acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",159.209336539376,"","",1
"waid378810acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",290.340257120146,"","",1
"waid378813acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",289.025075859815,"","",1
"waid378816acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",308.301439592274,"","",1
"waid378811acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",283.636078919099,"","",1
"waid378814acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",315.442974695623,"","",1
"waid378817acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",294.900677523017,"","",1
"waid378812acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",329.725209856581,"","",1
"waid378815acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",292.179855715576,"","",1
"waid378818acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",303.765235438259,"","",1
"waid378330acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",257.242393105999,"","",1
"waid378333acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",228.851051391974,"","",1
"waid378336acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",280.892554728928,"","",1
"waid378331acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",272.239515317362,"","",1
"waid378334acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",232.875858562404,"","",1
"waid378337acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",270.924145272685,"","",1
"waid378332acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",256.619612971777,"","",1
"waid378335acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",262.779621877727,"","",1
"waid378338acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",303.245077401245,"","",1
"waid378436acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",181.522695103428,"","",1
"waid378437acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",181.230501464849,"","",1
"waid378435acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",186.788777803969,"","",1
"waid378531acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.0303722751149,"","",1
"waid378532acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",99.5560178780434,"","",1
"waid378533acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.0420296410256,"","",1
"waid378627acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",172.872808887848,"","",1
"waid378628acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",180.799680385189,"","",1
"waid378629acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",216.901650406997,"","",1
"waid378723acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",76.9249077366933,"","",1
"waid378724acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",77.5043680766539,"","",1
"waid378725acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",69.1459158634366,"","",1
"waid378819acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",122.926065115342,"","",1
"waid378820acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",120.902369207662,"","",1
"waid378821acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",126.573062104712,"","",1
"waid378339acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",106.523169099893,"","",1
"waid378340acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",100.243528080828,"","",1
"waid378341acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",100.011367830484,"","",1
"waid378534acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",178.290181447911,"","",1
"waid378537acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",86.1320670643779,"","",1
"waid378543acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",86.8738214123963,"","",1
"waid378546acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.2324621942688,"","",1
"waid378549acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",86.9779675473904,"","",1
"waid378541acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.4371696246137,"","",1
"waid378535acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",150.401641234709,"","",1
"waid378538acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",83.2378073720271,"","",1
"waid378544acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.6707957725928,"","",1
"waid378547acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",79.7852457469715,"","",1
"waid378550acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.3342291956602,"","",1
"waid378542acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",75.766547739898,"","",1
"waid378536acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",143.342745876671,"","",1
"waid378539acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",84.0073828992236,"","",1
"waid378545acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",76.4707498260028,"","",1
"waid378548acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",78.9407086346294,"","",1
"waid378551acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",89.18696187326,"","",1
"waid378726acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",102.253572259657,"","",1
"waid378729acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.8144833898891,"","",1
"waid378732acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",62.3196862760721,"","",1
"waid378735acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",61.8597425576606,"","",1
"waid378738acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",62.6042583191301,"","",1
"waid378741acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",64.4313800455955,"","",1
"waid378727acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",71.8669560837368,"","",1
"waid378730acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.216601327641,"","",1
"waid378733acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",63.2756427879288,"","",1
"waid378736acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",61.324488460936,"","",1
"waid378739acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",65.1301406193671,"","",1
"waid378742acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.2983357506694,"","",1
"waid378728acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",64.4006557093671,"","",1
"waid378731acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",70.887176557204,"","",1
"waid378734acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",57.685527173741,"","",1
"waid378737acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",56.3827497578797,"","",1
"waid378740acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",60.575848674437,"","",1
"waid378743acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",65.3437795349695,"","",1
"waid378345acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",104.768171922767,"","",1
"waid378348acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",103.247757015763,"","",1
"waid378351acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",96.4226117873996,"","",1
"waid378354acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",99.2728067042455,"","",1
"waid378357acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",96.7716148681352,"","",1
"waid378342acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",100.046130889062,"","",1
"waid378346acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",112.992049963342,"","",1
"waid378349acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",96.2478210380992,"","",1
"waid378352acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",92.8640710594631,"","",1
"waid378355acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.1129471994524,"","",1
"waid378358acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.9196517914201,"","",1
"waid378343acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",101.74818365871,"","",1
"waid378347acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",101.136908004684,"","",1
"waid378350acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",88.4426126843006,"","",1
"waid378353acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",94.7005397769841,"","",1
"waid378356acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.7504472018747,"","",1
"waid378359acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.3428915374663,"","",1
"waid378344acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",109.672170520082,"","",1
"waid378492acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",198.402271927743,"","",1
"waid378501acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",165.103589727416,"","",1
"waid378502acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",163.729185641184,"","",1
"waid378503acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",173.652745075822,"","",1
"waid378493acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",187.64772451501,"","",1
"waid378494acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",179.533792538623,"","",1
"waid378495acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",194.022056045754,"","",1
"waid378496acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",187.045014072732,"","",1
"waid378497acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",188.753949261663,"","",1
"waid378498acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",195.605630393522,"","",1
"waid378499acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",202.643827712218,"","",1
"waid378500acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",177.274989651041,"","",1
"waid378552acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",89.3868531690041,"","",1
"waid378561acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",91.2517272308204,"","",1
"waid378562acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",93.0769191020762,"","",1
"waid378563acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.6313035116724,"","",1
"waid378553acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",91.005936626963,"","",1
"waid378554acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.2946948864301,"","",1
"waid378555acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",86.8029568598563,"","",1
"waid378556acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.1656702967529,"","",1
"waid378557acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.7129993831251,"","",1
"waid378558acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",80.3287992873949,"","",1
"waid378559acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.4275379954373,"","",1
"waid378560acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",82.2702326370732,"","",1
"waid378684acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",179.161640173151,"","",1
"waid378693acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",176.266817711496,"","",1
"waid378694acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",165.403144453815,"","",1
"waid378695acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",161.708736430758,"","",1
"waid378685acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",167.658227005397,"","",1
"waid378686acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",183.06255725212,"","",1
"waid378687acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",177.439539325478,"","",1
"waid378688acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",186.236909641399,"","",1
"waid378689acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",183.962354897904,"","",1
"waid378690acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",170.072277858664,"","",1
"waid378691acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",193.660332355674,"","",1
"waid378692acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",175.342255884529,"","",1
"waid378746acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",70.0161990809146,"","",1
"waid378755acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",65.2657697067544,"","",1
"waid378744acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",70.1699578975806,"","",1
"waid378745acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",66.5787484361936,"","",1
"waid378747acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",71.3577441174971,"","",1
"waid378748acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",74.8264567098533,"","",1
"waid378749acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",66.3995121940132,"","",1
"waid378750acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",65.2274722233063,"","",1
"waid378751acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",58.5064912969047,"","",1
"waid378752acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",67.1266665269938,"","",1
"waid378753acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",71.5992665144863,"","",1
"waid378754acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",64.4306549046997,"","",1
"waid378876acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",125.252416952154,"","",1
"waid378885acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",133.23834617073,"","",1
"waid378886acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",137.121460042097,"","",1
"waid378887acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",124.349312187335,"","",1
"waid378877acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",120.870608222612,"","",1
"waid378878acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",143.614917823049,"","",1
"waid378879acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",148.788648709409,"","",1
"waid378880acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",153.636703461351,"","",1
"waid378881acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",132.435258002954,"","",1
"waid378882acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",136.872572269588,"","",1
"waid378883acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",127.81525881652,"","",1
"waid378884acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",127.072094335799,"","",1
"waid378360acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",99.3459582650333,"","",1
"waid378369acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.3613628298359,"","",1
"waid378370acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.2905412417121,"","",1
"waid378371acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.0866460752032,"","",1
"waid378361acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.6137874108611,"","",1
"waid378362acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",99.5654333313326,"","",1
"waid378363acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.7745206005168,"","",1
"waid378364acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.4279519476532,"","",1
"waid378365acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.0237490344468,"","",1
"waid378366acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",103.684363686433,"","",1
"waid378367acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.6563172658526,"","",1
"waid378368acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.1599569804682,"","",1
"waid378564acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",75.5492114227413,"","",1
"waid378567acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",152.306363654627,"","",1
"waid378570acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",14.8751266671064,"","",1
"waid378573acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.9266323287515,"","",1
"waid378576acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.6978233162415,"","",1
"waid378579acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",91.0882145106339,"","",1
"waid378565acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",71.0853859232156,"","",1
"waid378568acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",55.4550536864895,"","",1
"waid378571acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",137.729897321914,"","",1
"waid378574acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",89.7294515258612,"","",1
"waid378577acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",80.5924259006345,"","",1
"waid378580acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",79.1276533973816,"","",1
"waid378566acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",66.331474910362,"","",1
"waid378569acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",149.024687759371,"","",1
"waid378572acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",62.2598002126557,"","",1
"waid378575acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",79.0771219840061,"","",1
"waid378578acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",74.1329892381665,"","",1
"waid378581acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",86.0724261541216,"","",1
"waid378756acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",106.536733300968,"","",1
"waid378759acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",85.1163350748769,"","",1
"waid378762acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",87.9464757345728,"","",1
"waid378765acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",41.5599862200574,"","",1
"waid378768acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",45.1144994082645,"","",1
"waid378771acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",54.8497833048239,"","",1
"waid378757acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",97.8127548532759,"","",1
"waid378760acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",46.1814151366592,"","",1
"waid378763acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",90.4385939859266,"","",1
"waid378766acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",42.0228513679727,"","",1
"waid378769acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",49.7057125222035,"","",1
"waid378772acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",55.6012427076172,"","",1
"waid378758acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",105.215532458519,"","",1
"waid378761acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",118.172592173474,"","",1
"waid378764acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",81.1882473439533,"","",1
"waid378767acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",59.1509428129976,"","",1
"waid378770acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",49.8283636385246,"","",1
"waid378773acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",66.6100252320544,"","",1
"waid378375acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",113.580380473476,"","",1
"waid378378acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",166.00845703335,"","",1
"waid378381acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",146.233414834878,"","",1
"waid378384acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",123.191110777595,"","",1
"waid378387acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",97.8702210020219,"","",1
"waid378372acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",97.7768949049774,"","",1
"waid378376acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",118.999680184274,"","",1
"waid378379acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",165.565152762342,"","",1
"waid378382acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",147.386644658937,"","",1
"waid378385acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",113.447861812601,"","",1
"waid378388acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",93.2059171924804,"","",1
"waid378373acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",98.0427951145596,"","",1
"waid378377acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",111.511826926672,"","",1
"waid378380acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",169.820646591441,"","",1
"waid378383acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",133.384865174537,"","",1
"waid378386acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",106.366671029151,"","",1
"waid378389acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",92.8781492081794,"","",1
"waid378374acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",95.4560119714522,"","",1
"waid378504acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",168.06120467963,"","",1
"waid378507acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",213.028588761508,"","",1
"waid378510acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",239.523493274896,"","",1
"waid378513acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",186.42981507111,"","",1
"waid378516acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",199.734498529056,"","",1
"waid378519acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",224.46453124774,"","",1
"waid378505acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",168.99500783818,"","",1
"waid378508acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",201.203086284116,"","",1
"waid378511acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",167.999623086166,"","",1
"waid378514acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",186.178592940968,"","",1
"waid378517acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",185.755218784191,"","",1
"waid378520acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",196.665858901389,"","",1
"waid378506acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",171.012729614233,"","",1
"waid378509acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",233.270991865686,"","",1
"waid378512acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",167.262283480828,"","",1
"waid378515acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",192.020409698092,"","",1
"waid378518acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",171.160129895896,"","",1
"waid378521acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",186.11856791159,"","",1
"waid378696acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",161.641232697368,"","",1
"waid378699acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",176.457518242169,"","",1
"waid378702acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",14.5672682823436,"","",1
"waid378705acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",166.801186775875,"","",1
"waid378708acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",171.553936259577,"","",1
"waid378711acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",184.610212161842,"","",1
"waid378697acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",165.075246921559,"","",1
"waid378700acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",167.363493662561,"","",1
"waid378703acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",167.33294043884,"","",1
"waid378706acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",170.895138799812,"","",1
"waid378709acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",171.826434538769,"","",1
"waid378712acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",174.263881686941,"","",1
"waid378698acid1307","DD-SK (pH2AX-cJun)","Stress kinase (c-Jun)",173.186053473409,"","",1
